run_id,config_hash,policy,sample_index,fold,prototype_scope,case_excluded_from_training,true_class,predicted_class,desired_class,correct,confidence,eligible_for_upward_shift,intervention_mode,n_allowed_features,valid,achieved_class,probability_gain,desired_probability,cost,num_changed_features,changed_features,changed_control_types,changes_json,failure_reason,prototypes_considered,candidates_evaluated,domain_rejections
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,640,3,outer_training_partition_only,True,2,2,3,True,0.9189497929945664,True,employee_manager,8,True,3.0,0.8405151103733607,0.9166320878224329,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,193,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,640,3,outer_training_partition_only,True,2,2,3,True,0.9189497929945664,True,organization_allowed,15,True,3.0,0.8405151103733607,0.9166320878224329,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,376,24
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,640,3,outer_training_partition_only,True,2,2,3,True,0.9189497929945664,True,diagnostic_full_default,20,True,3.0,0.8405151103733607,0.9166320878224329,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,291,181
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,640,3,outer_training_partition_only,True,2,2,3,True,0.9189497929945664,True,no_salary,15,True,3.0,0.8405151103733607,0.9166320878224329,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,376,24
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,643,3,outer_training_partition_only,True,4,3,4,False,0.7653170072085459,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,48,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,643,3,outer_training_partition_only,True,4,3,4,False,0.7653170072085459,True,employee_manager,8,True,4.0,0.27328065025964476,0.5051688982106711,2.95,3,EmpRelationshipSatisfaction;EmpWorkLifeBalance;OverTime,manager_controllable;manager_controllable;manager_controllable,"[{""feature"": ""EmpRelationshipSatisfaction"", ""new_value"": 1, ""normalized_cost"": 0.5, ""old_value"": 2}, {""feature"": ""EmpWorkLifeBalance"", ""new_value"": 3, ""normalized_cost"": 1.0, ""old_value"": 2}, {""feature"": ""OverTime"", ""new_value"": ""No"", ""normalized_cost"": 1.0, ""old_value"": ""Yes""}]",,119,128,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,643,3,outer_training_partition_only,True,4,3,4,False,0.7653170072085459,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,172,75
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,643,3,outer_training_partition_only,True,4,3,4,False,0.7653170072085459,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,196,79
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,643,3,outer_training_partition_only,True,4,3,4,False,0.7653170072085459,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,172,75
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,651,3,outer_training_partition_only,True,4,3,4,False,0.713794268500264,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,51,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,651,3,outer_training_partition_only,True,4,3,4,False,0.713794268500264,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,146,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,651,3,outer_training_partition_only,True,4,3,4,False,0.713794268500264,True,organization_allowed,15,True,4.0,0.26458566244102877,0.5490504597848593,1.607142857142857,3,EmpHourlyRate;EmpEducationLevel;ExperienceYearsInCurrentRole,organisation_controllable;employee_controllable;organisation_controllable,"[{""feature"": ""EmpHourlyRate"", ""new_value"": 76, ""normalized_cost"": 0.05714285714285714, ""old_value"": 78}, {""feature"": ""EmpEducationLevel"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 4}, {""feature"": ""ExperienceYearsInCurrentRole"", ""new_value"": 0, ""normalized_cost"": 0.6, ""old_value"": 3}]",,119,220,19
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,651,3,outer_training_partition_only,True,4,3,4,False,0.713794268500264,True,diagnostic_full_default,20,True,4.0,0.22681191669429623,0.5112767140381268,1.0373015873015872,3,TotalWorkExperienceInYears;EmpHourlyRate;NumCompaniesWorked,immutable;organisation_controllable;immutable,"[{""feature"": ""TotalWorkExperienceInYears"", ""new_value"": 15, ""normalized_cost"": 0.1111111111111111, ""old_value"": 16}, {""feature"": ""EmpHourlyRate"", ""new_value"": 73, ""normalized_cost"": 0.14285714285714285, ""old_value"": 78}, {""feature"": ""NumCompaniesWorked"", ""new_value"": 4, ""normalized_cost"": 0.3333333333333333, ""old_value"": 5}]",,119,251,26
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,651,3,outer_training_partition_only,True,4,3,4,False,0.713794268500264,True,no_salary,15,True,4.0,0.26458566244102877,0.5490504597848593,1.607142857142857,3,EmpHourlyRate;EmpEducationLevel;ExperienceYearsInCurrentRole,organisation_controllable;employee_controllable;organisation_controllable,"[{""feature"": ""EmpHourlyRate"", ""new_value"": 76, ""normalized_cost"": 0.05714285714285714, ""old_value"": 78}, {""feature"": ""EmpEducationLevel"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 4}, {""feature"": ""ExperienceYearsInCurrentRole"", ""new_value"": 0, ""normalized_cost"": 0.6, ""old_value"": 3}]",,119,220,19
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,652,3,outer_training_partition_only,True,3,3,4,True,0.9738718581033586,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,47,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,652,3,outer_training_partition_only,True,3,3,4,True,0.9738718581033586,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,117,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,652,3,outer_training_partition_only,True,3,3,4,True,0.9738718581033586,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,184,46
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,652,3,outer_training_partition_only,True,3,3,4,True,0.9738718581033586,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,179,86
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,652,3,outer_training_partition_only,True,3,3,4,True,0.9738718581033586,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,184,46
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,656,3,outer_training_partition_only,True,3,3,4,True,0.7709835652860468,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,48,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,656,3,outer_training_partition_only,True,3,3,4,True,0.7709835652860468,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,116,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,656,3,outer_training_partition_only,True,3,3,4,True,0.7709835652860468,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,156,80
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,656,3,outer_training_partition_only,True,3,3,4,True,0.7709835652860468,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,181,73
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,656,3,outer_training_partition_only,True,3,3,4,True,0.7709835652860468,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,156,80
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,676,3,outer_training_partition_only,True,3,3,4,True,0.8775412067929551,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,53,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,676,3,outer_training_partition_only,True,3,3,4,True,0.8775412067929551,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,132,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,676,3,outer_training_partition_only,True,3,3,4,True,0.8775412067929551,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,125,170
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,676,3,outer_training_partition_only,True,3,3,4,True,0.8775412067929551,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,179,93
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,676,3,outer_training_partition_only,True,3,3,4,True,0.8775412067929551,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,125,170
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,681,3,outer_training_partition_only,True,2,2,3,True,0.8503586824125526,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,250,14,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,681,3,outer_training_partition_only,True,2,2,3,True,0.8503586824125526,True,employee_manager,8,True,3.0,0.7143013587959797,0.8506000776568852,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,219,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,681,3,outer_training_partition_only,True,2,2,3,True,0.8503586824125526,True,organization_allowed,15,True,3.0,0.7143013587959797,0.8506000776568852,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,348,55
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,681,3,outer_training_partition_only,True,2,2,3,True,0.8503586824125526,True,diagnostic_full_default,20,True,3.0,0.7143013587959797,0.8506000776568852,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,427,63
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,681,3,outer_training_partition_only,True,2,2,3,True,0.8503586824125526,True,no_salary,15,True,3.0,0.7143013587959797,0.8506000776568852,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,348,55
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,684,3,outer_training_partition_only,True,2,3,4,False,0.97344437978344,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,51,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,684,3,outer_training_partition_only,True,2,3,4,False,0.97344437978344,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,131,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,684,3,outer_training_partition_only,True,2,3,4,False,0.97344437978344,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,225,20
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,684,3,outer_training_partition_only,True,2,3,4,False,0.97344437978344,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,218,39
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,684,3,outer_training_partition_only,True,2,3,4,False,0.97344437978344,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,225,20
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,689,3,outer_training_partition_only,True,3,3,4,True,0.9554428671635284,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,51,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,689,3,outer_training_partition_only,True,3,3,4,True,0.9554428671635284,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,134,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,689,3,outer_training_partition_only,True,3,3,4,True,0.9554428671635284,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,185,10
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,689,3,outer_training_partition_only,True,3,3,4,True,0.9554428671635284,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,178,65
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,689,3,outer_training_partition_only,True,3,3,4,True,0.9554428671635284,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,185,10
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,705,3,outer_training_partition_only,True,2,2,3,True,0.887951511519425,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,250,11,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,705,3,outer_training_partition_only,True,2,2,3,True,0.887951511519425,True,employee_manager,8,True,3.0,0.7686284123080706,0.8725826481470651,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,224,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,705,3,outer_training_partition_only,True,2,2,3,True,0.887951511519425,True,organization_allowed,15,True,3.0,0.7686284123080706,0.8725826481470651,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,454,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,705,3,outer_training_partition_only,True,2,2,3,True,0.887951511519425,True,diagnostic_full_default,20,True,3.0,0.7686284123080706,0.8725826481470651,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,437,33
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,705,3,outer_training_partition_only,True,2,2,3,True,0.887951511519425,True,no_salary,15,True,3.0,0.7686284123080706,0.8725826481470651,0.65,1,EmpEnvironmentSatisfaction,manager_controllable,"[{""feature"": ""EmpEnvironmentSatisfaction"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 2}]",,250,454,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,714,3,outer_training_partition_only,True,3,3,4,True,0.9389485791149204,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,62,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,714,3,outer_training_partition_only,True,3,3,4,True,0.9389485791149204,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,135,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,714,3,outer_training_partition_only,True,3,3,4,True,0.9389485791149204,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,229,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,714,3,outer_training_partition_only,True,3,3,4,True,0.9389485791149204,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,197,64
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,714,3,outer_training_partition_only,True,3,3,4,True,0.9389485791149204,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,229,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,733,3,outer_training_partition_only,True,3,3,4,True,0.9936143931734128,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,48,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,733,3,outer_training_partition_only,True,3,3,4,True,0.9936143931734128,True,employee_manager,8,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,146,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,733,3,outer_training_partition_only,True,3,3,4,True,0.9936143931734128,True,organization_allowed,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,231,8
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,733,3,outer_training_partition_only,True,3,3,4,True,0.9936143931734128,True,diagnostic_full_default,20,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,222,39
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,733,3,outer_training_partition_only,True,3,3,4,True,0.9936143931734128,True,no_salary,15,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,231,8
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,753,3,outer_training_partition_only,True,3,3,4,True,0.7821293219552171,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,51,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,753,3,outer_training_partition_only,True,3,3,4,True,0.7821293219552171,True,employee_manager,8,True,4.0,0.38993170806997524,0.6038525342128888,2.3,2,EmpWorkLifeBalance;TrainingTimesLastYear,manager_controllable;employee_controllable,"[{""feature"": ""EmpWorkLifeBalance"", ""new_value"": 4, ""normalized_cost"": 1.0, ""old_value"": 3}, {""feature"": ""TrainingTimesLastYear"", ""new_value"": 3, ""normalized_cost"": 1.0, ""old_value"": 2}]",,119,129,0
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,753,3,outer_training_partition_only,True,3,3,4,True,0.7821293219552171,True,organization_allowed,15,True,4.0,0.33104843556476726,0.5449692617076808,1.1357142857142857,3,EmpHourlyRate;YearsWithCurrManager;ExperienceYearsInCurrentRole,organisation_controllable;organisation_controllable;organisation_controllable,"[{""feature"": ""EmpHourlyRate"", ""new_value"": 95, ""normalized_cost"": 0.08571428571428572, ""old_value"": 98}, {""feature"": ""YearsWithCurrManager"", ""new_value"": 3, ""normalized_cost"": 0.2, ""old_value"": 2}, {""feature"": ""ExperienceYearsInCurrentRole"", ""new_value"": 5, ""normalized_cost"": 0.4, ""old_value"": 3}]",,119,190,17
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,753,3,outer_training_partition_only,True,3,3,4,True,0.7821293219552171,True,diagnostic_full_default,20,True,4.0,0.3100586576720443,0.5239794838149578,2.2785714285714285,3,EmpEducationLevel;EmpRelationshipSatisfaction;EmpHourlyRate,employee_controllable;manager_controllable;organisation_controllable,"[{""feature"": ""EmpEducationLevel"", ""new_value"": 3, ""normalized_cost"": 0.5, ""old_value"": 4}, {""feature"": ""EmpRelationshipSatisfaction"", ""new_value"": 1, ""normalized_cost"": 0.5, ""old_value"": 2}, {""feature"": ""EmpHourlyRate"", ""new_value"": 69, ""normalized_cost"": 0.8285714285714286, ""old_value"": 98}]",,119,227,4
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,753,3,outer_training_partition_only,True,3,3,4,True,0.7821293219552171,True,no_salary,15,True,4.0,0.33104843556476726,0.5449692617076808,1.1357142857142857,3,EmpHourlyRate;YearsWithCurrManager;ExperienceYearsInCurrentRole,organisation_controllable;organisation_controllable;organisation_controllable,"[{""feature"": ""EmpHourlyRate"", ""new_value"": 95, ""normalized_cost"": 0.08571428571428572, ""old_value"": 98}, {""feature"": ""YearsWithCurrManager"", ""new_value"": 3, ""normalized_cost"": 0.2, ""old_value"": 2}, {""feature"": ""ExperienceYearsInCurrentRole"", ""new_value"": 5, ""normalized_cost"": 0.4, ""old_value"": 3}]",,119,190,17
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,757,3,outer_training_partition_only,True,3,3,4,True,0.9477668645348248,True,employee_only,3,False,,,,,0,,,[],no_candidate_reached_desired_or_higher_class,119,49,0
