run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,task_type,comparison_group,metric,display_name,family,applicable,not_applicable_reason,better_direction,domain_lower_bound,domain_upper_bound,unit,estimand,aggregation,requires_probabilities,uncertainty_unit,uncertainty_resamples,confidence_level,selection_role,cross_task_comparability,contract_table_key,contract_table_number,contract_title,claim_boundary
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,61,ordinal_multiclass_performance,three_class_ordinal_performance,macro_f1,Macro-F1,classification,True,,higher,0.0,1.0,proportion,unweighted mean class-specific F1,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,primary,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,62,ordinal_multiclass_performance,three_class_ordinal_performance,macro_precision,Macro precision,classification,True,,higher,0.0,1.0,proportion,unweighted mean class-specific precision,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,63,ordinal_multiclass_performance,three_class_ordinal_performance,macro_recall,Macro recall,classification,True,,higher,0.0,1.0,proportion,unweighted mean class-specific recall,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,64,ordinal_multiclass_performance,three_class_ordinal_performance,multiclass_brier,Multiclass Brier score,probability,True,,lower,0.0,2.0,squared_probability_error,mean summed squared class-probability error,all_exactly_once_out_of_fold_samples,True,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,65,ordinal_multiclass_performance,three_class_ordinal_performance,nll_log_loss,Log loss,probability,True,,lower,0.0,,nats_per_sample,mean negative log-likelihood of the true class,all_exactly_once_out_of_fold_samples,True,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,66,ordinal_multiclass_performance,three_class_ordinal_performance,ordinal_mae,Ordinal MAE,ordinal,True,,lower,0.0,2.0,target_class_steps,mean absolute ordered-class error,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,67,ordinal_multiclass_performance,three_class_ordinal_performance,quadratic_weighted_kappa,Quadratic weighted kappa,ordinal,True,,higher,-1.0,1.0,agreement_coefficient,quadratically weighted agreement beyond chance,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,tie_break,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,68,ordinal_multiclass_performance,three_class_ordinal_performance,roc_auc,ROC AUC,ranking,False,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,higher,0.0,1.0,probability,positive-negative ranking probability,all_exactly_once_out_of_fold_samples,True,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,69,ordinal_multiclass_performance,three_class_ordinal_performance,severe_error_rate,Severe-error rate,ordinal,True,,lower,0.0,1.0,proportion,fraction of predictions more than one ordered class away,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,70,ordinal_multiclass_performance,three_class_ordinal_performance,weighted_f1,Weighted F1,classification,True,,higher,0.0,1.0,proportion,support-weighted mean class-specific F1,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,71,ordinal_multiclass_performance,three_class_ordinal_performance,weighted_precision,Weighted precision,classification,True,,higher,0.0,1.0,proportion,support-weighted mean class-specific precision,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,ordinal_multiclass_performance,all_core_models_as_declared,machine_readable_metric_and_claim_contract,complete_task_oof_sample_count,paired_stratified_percentile_bootstrap,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,metric_definition,72,ordinal_multiclass_performance,three_class_ordinal_performance,weighted_recall,Weighted recall,classification,True,,higher,0.0,1.0,proportion,support-weighted mean class-specific recall,all_exactly_once_out_of_fold_samples,False,sample,5000.0,0.95,not_used_for_selection,Ordinal and severe-error metrics apply to the ordered 2/3/4 target. Independent replication remains distinct from locked-model transport.,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,source_declared_core_dataset,not_applicable_dataset_contract,dataset_identity_target_mapping_and_observed_support,not_applicable_claim_contract,not_applicable_observed_support,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,37,,,,,,,,,,,,,,,,,,,,dataset_roles_target_mappings_support,1.0,"Dataset roles, target mappings, and support","Dataset role, mapping, and observed support only; no target equivalence, source-authenticity, licence, or transport claim."
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,xgboost_policy_contract,predeclared_feature_inclusion_and_exclusion_contract,not_applicable_claim_contract,not_applicable_configuration_contract,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,38,,,,,,,,,,,,,,,,,,,,exact_primary_feature_policy,2.0,Exact primary feature policy,Predeclared feature-governance evidence only; proxy-rich policies remain audit sensitivities and cannot replace the primary policy.
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,source_declared_benchmark_system_or_outer_fold_model,ten_outer_by_five_inner_fold_exactly_once_oof_benchmark,not_applicable_claim_contract,paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,39,,,,,,,,,,,,,,,,,,,,four_model_nested_benchmark,3.0,Four-model nested benchmark,Within-dataset predictive benchmark only; paired intervals condition on the observed samples and fixed resampling protocol.
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,not_applicable_claim_contract,paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,40,,,,,,,,,,,,,,,,,,,,leakage_policy_sensitivity,4.0,Leakage-policy sensitivity,Leakage-risk and feature-policy sensitivity only; audit policies are not alternate primary models and differences are not causal effects.
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,xgboost_primary_policy_exact_outer_fold_models,predeclared_cross_fitted_sigmoid_on_exact_outer_fold_models,not_applicable_claim_contract,paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,41,,,,,,,,,,,,,,,,,,,,cross_fitted_sigmoid_calibration,5.0,Cross-fitted sigmoid calibration,Calibration evidence for research probabilities only; no autonomous decision threshold or deployment claim.
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,xgboost_primary_policy_exact_outer_fold_models,exact_fold_oof_grouped_shap_same_model_as_prediction,not_applicable_claim_contract,descriptive_complete_oof_attribution_aggregation,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,42,,,,,,,,,,,,,,,,,,,,global_grouped_oof_shap,6.0,Global exact-fold OOF grouped SHAP attribution,"Model attribution only; SHAP values do not establish causality, fairness, actionability, or employee-level advice."
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,xgboost_primary_policy_exact_outer_fold_models,dependent_outer_fold_ranking_comparison,not_applicable_claim_contract,descriptive_dependent_fold_pairs_no_confidence_interval,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,43,,,,,,,,,,,,,,,,,,,,oof_shap_stability,7.0,Descriptive OOF SHAP stability,Descriptive fold-ranking stability only; dependent fold pairs do not support population confidence intervals.
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,source_declared_xgboost_policy,support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_claim_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,44,,,,,,,,,,,,,,,,,,,,support_aware_subgroup_diagnostics,8.0,Support-aware subgroup diagnostics,"Support-aware descriptive subgroup diagnostics only; no discrimination, fairness, or causal conclusion."
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,inx_primary,proxy_diagnostic_models_only,nominal_multiclass_proxy_risk_diagnostic,not_applicable_claim_contract,paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,45,,,,,,,,,,,,,,,,,,,,department_proxy_reconstructability,9.0,Department proxy reconstructability,"Department reconstructability is a proxy-risk diagnostic, not employee-performance validation, fairness proof, discrimination evidence, or causality."
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,hrdataset_v14,independently_trained_xgboost_exact_outer_fold_models,independent_nested_mapped_target_external_replication,not_applicable_claim_contract,paired_stratified_percentile_bootstrap_5000_draws,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,46,,,,,,,,,,,,,,,,,,,,hrdataset_v14_mapped_target_replication,10.0,HRDataset_v14 independent mapped-target replication,"Independent mapped-target replication only; not locked-model transport, target equivalence, deployment validation, or causal evidence."
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,reproducibility_and_claim_boundaries,all_core_datasets_as_declared,all_core_models_as_declared,machine_readable_metric_and_claim_contract,not_applicable_claim_contract,registry_declared_per_metric,run_inputs/canonical_config_snapshot.yaml,f8a6354ab67757c5d92c93cef2fe03ab88f4b16b10ce470f2db97ed4d0407779,claim_boundary,47,,,,,,,,,,,,,,,,,,,,reproducibility_and_claim_boundaries,13.0,Reproducibility and claim boundaries,Contract and provenance table only; it supplies no new scientific estimate or release-readiness claim.
